randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,key_resp_trial_practice.rt,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,key_resp_trial_training.rt,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,key_resp_trial.rt,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2C.jpg,CR3,x,x,0,7,7,2,1,0.4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2B.jpg,CR2,m,safe,0,8,8,1,1,0.4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2C.jpg,CR3,x,,,,,,,0.3206,,,,,,,x,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,safe,0,1,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,safe,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,m,0,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2C.jpg,CR3,x,,,,,,,0.3655,,,,,,,x,0,4,4,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,m,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,m,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2C.jpg,CR3,x,,,,,,,0.3712,,,,,,,x,0,7,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,safe,0,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.6556,0,0,0,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.95,0,1,1,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.83641975,3.2043,0,2,2,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.6105,safe,0,0,0,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1,1,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,2,2,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.616,m,0,3,3,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4325,x,0,4,4,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5157,m,0,5,5,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,6,6,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5342,m,0,7,7,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4325,m,0,8,8,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3323,x,0,9,9,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,10,10,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,11,11,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4157,x,0,12,12,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5492,m,0,13,13,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,14,14,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5079,m,0,15,15,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,17,17,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3667,m,0,18,18,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4677,m,0,19,19,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3672,x,0,20,20,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,21,21,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4661,x,0,22,22,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4159,x,0,23,23,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,24,24,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4674,x,0,25,25,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4172,x,0,26,26,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4381,x,0,27,27,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3993,x,0,28,28,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4063,m,0,29,29,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.3243,0,0,0,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.024691358,2.8691,0,1,1,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.8218,0,2,2,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3656,x,0,0,0,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5174,x,0,1,1,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4011,x,0,2,2,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,3,3,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4342,x,0,4,4,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4373,x,0,5,5,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4156,x,0,6,6,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4174,x,0,7,7,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4376,m,0,8,8,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4341,m,0,9,9,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3657,x,0,10,10,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,11,11,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3731,m,0,12,12,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4405,m,0,13,13,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4498,x,0,14,14,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,15,15,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,17,17,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,18,18,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4326,m,0,19,19,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.2873,x,0,20,20,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4657,m,0,21,21,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,22,22,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
