randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,key_resp_trial_practice.rt,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,key_resp_trial_training.rt,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,key_resp_trial.rt,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.8839,0,1,1,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.7245,0,2,2,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4991,x,0,0,0,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,1,1,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4077,x,0,2,2,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,3,3,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3691,x,0,4,4,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.451,x,0,5,5,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.316,safe,0,6,6,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5064,m,0,7,7,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4995,m,0,8,8,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4191,x,0,9,9,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4229,x,0,10,10,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4683,m,0,11,11,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,12,12,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.366,x,0,13,13,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,14,14,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,15,15,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4822,m,0,16,16,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5012,m,0,17,17,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4825,m,0,18,18,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3825,m,0,19,19,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.2656,m,0,20,20,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.2323,x,0,21,21,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3827,x,0,22,22,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3178,m,0,23,23,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,24,24,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,25,25,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4888,x,0,26,26,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.249,m,0,27,27,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,28,28,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,29,29,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.6756,0,0,0,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.3839,0,1,1,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.7843,0,2,2,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,0,0,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.6058,m,0,1,1,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3659,x,0,2,2,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4661,x,0,3,3,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,4,4,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4488,x,0,5,5,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3858,x,0,6,6,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4656,m,0,7,7,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4171,m,0,8,8,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,9,9,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,10,10,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3489,m,0,11,11,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,12,12,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4415,x,0,13,13,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.537,m,0,14,14,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,15,15,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4837,m,0,17,17,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4722,x,0,18,18,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5843,x,0,19,19,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4325,x,0,20,20,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4011,x,0,21,21,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,22,22,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,23,23,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.499,m,0,24,24,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4994,m,0,25,25,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4828,m,0,26,26,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4391,m,0,27,27,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,28,28,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4673,x,0,29,29,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3.619,0,0,0,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.8095,0,1,1,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.7718,0,2,2,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5542,x,0,0,0,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,1,1,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3322,m,0,2,2,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,3,3,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
